latitude,longitude,Address,act_est_ttl_comp_cost,pred_est_ttl_comp_cost,best_action,expected_cost_after_action,expected_reduction_amount,pct_reduction,ai_rationale
30.27915992,-97.76776361,500 S LOOP 1,420000.0,142688.14520502114,reduce_speed_limit,117004.27906811734,25683.8661369038,0.18,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.39112289,-97.70539348,1900 BRAKER LN,40000.0,114082.80397863699,no_change,114082.80397863699,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.35737109,-97.74594205,6500 N LOOP 1,80000.0,107994.75569433109,reduce_speed_limit,88555.6996693515,19439.056024979596,0.18,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.43898808,-97.75533801,6600 MCNEIL DR,40000.0,137211.53800634565,no_change,137211.53800634565,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.39709917,-97.64282476,DESSAU RD & DESSAU MIDDLE SCHOOL PRIVATE DRIVE,520000.0,116274.62688632632,no_change,116274.62688632632,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.16729628,-97.79092347,W SLAUGHTER LN & CULLEN LN,40000.0,138727.34319268493,no_change,138727.34319268493,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.1920861,-97.77540954,400 E WILLIAM CANNON DR,310000.0,115189.71193373739,no_change,115189.71193373739,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected. Higher-speed environment detected.
30.23628507,-97.79255986,S LAMAR BLVD & PRIVATE RD,200000.0,116718.92423705514,increase_enforcement,87539.19317779136,29179.73105926378,0.24999999999999997,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected.
30.32827237,-97.65942166,E US 290 SVRD & TUSCANY WAY,220000.0,102879.5254644492,increase_enforcement,73044.46307975892,29835.062384690274,0.2900000000000001,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.33394238,-97.70342514,7300 N IH 35,100000.0,138710.06834393347,reduce_speed_limit,113742.25604202546,24967.81230190801,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Work zone context detected. Nighttime conditions detected. Higher-speed environment detected."
30.18086243,-97.75028356,E WILLIAM CANNON DR & MEADOW LAKE BLVD,300000.0,111312.64232776123,no_change,111312.64232776123,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected. Higher-speed environment detected.
30.29087869,-97.82831209,800 S CAPITAL OF TEXAS HWY NB HWY,40000.0,117405.85918085536,increase_enforcement,88054.39438564153,29351.464795213833,0.24999999999999994,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected.
30.27791301,-97.74281536,300 W 15TH ST,220000.0,368708.6114159068,no_change,368708.6114159068,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Pedestrian involvement detected. Nighttime conditions detected.
30.19460282,-97.78322387,300 W WILLIAM CANNON DR,260000.0,103741.129151959,no_change,103741.129151959,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.20953483,-97.83335992,7400 BRODIE LN,60000.0,117199.9936171021,no_change,117199.9936171021,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.28805085,-97.72858405,900 E DEAN KEATON ST,240000.0,106318.00270113043,no_change,106318.00270113043,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.1795448,-97.78319246,S CONGRESS AVE & FOREMOST DR,80000.0,147074.7611652109,no_change,147074.7611652109,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.38099184,-97.78671696,7700 LAKEWOOD DR,100000.0,98151.80461746243,no_change,98151.80461746243,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.19133479,-97.73116247,E STASSNEY LN & TERI RD,220000.0,113934.34225896916,no_change,113934.34225896916,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.3768837,-97.73361837,8700 STATE HIGHWAY 183,40000.0,104913.26536328289,reduce_speed_limit,86028.87759789197,18884.387765390915,0.17999999999999997,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.1693348,-97.78796246,8900 S CONGRESS AVE,20000.0,111882.30945279471,no_change,111882.30945279471,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.46118474,-97.79461244,LAKE CREEK PKWY & N US 183 HWY SVRD NB,100000.0,92451.17844082479,no_change,92451.17844082479,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.23215521,-97.73664985,1800 E OLTORF ST,40000.0,113976.53865205342,no_change,113976.53865205342,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.29188967,-97.76015755,2300 N LOOP 1,520000.0,147634.89947074308,reduce_speed_limit,121060.61756600934,26574.28190473374,0.1799999999999999,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.23283273,-97.72185599,4400 E RIVERSIDE DR,60000.0,103296.4082815306,no_change,103296.4082815306,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.18339898,-97.78193407,S CONGRESS AVE & W DITTMAR,390000.0,115711.78705325868,no_change,115711.78705325868,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.30035188,-97.75825887,2700 N LOOP 1,20000.0,108007.30920321026,reduce_speed_limit,88565.99354663242,19441.315656577834,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.16550181,-97.80102373,S 1ST ST & SOUTHPARK MEADOWS DR,3020000.0,749572.6983981178,no_change,749572.6983981178,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.25091478,-97.69605248,LEVANDER LOOP & E CESAR CHAVEZ ST,60000.0,92887.0545138145,no_change,92887.0545138145,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.1642348,-97.72829247,E WILLIAM CANNON DR & SPRINGFIELD DR,400000.0,120603.32528277834,no_change,120603.32528277834,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.39333596,-97.74644159,10200 N US 183,20000.0,107805.10359977759,reduce_speed_limit,88400.18495181763,19404.91864795996,0.17999999999999994,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.33089152,-97.73155965,WOODROW AVE & W KOENIG LN,220000.0,94036.93432514396,no_change,94036.93432514396,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.28156747,-97.77566736,2610 LAKE AUSTIN BLVD,220000.0,86940.58770719367,no_change,86940.58770719367,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.19593274,-97.7029373,7300 BURLESON RD,40000.0,142860.5243164586,no_change,142860.5243164586,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.20823852,-97.81790297,W WILLIAM CANNON DR & DEATONHILL RD,270000.0,251519.68740796536,no_change,251519.68740796536,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Bicycle involvement detected. Higher-speed environment detected.
30.17875147,-97.78344307,8000 S CONGRESS AVE,60000.0,143699.24402706552,no_change,143699.24402706552,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.38727476,-97.73812246,STONELAKE BLVD & YORK BLVD,20000.0,94572.47841853989,no_change,94572.47841853989,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.24526578,-97.75530928,630 W JOHANNA ST,20000.0,98901.48077695041,no_change,98901.48077695041,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.26253478,-97.72210247,E 7TH ST & CHICON ST,290000.0,53659.44070367382,no_change,53659.44070367382,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.24579351,-97.71504032,400 S PLEASANT VALLEY RD,290000.0,52468.71868562857,no_change,52468.71868562857,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.43710616,-97.73562902,5400 W PARMER LN,260000.0,132047.78471023156,reduce_speed_limit,108279.18346238989,23768.601247841667,0.1799999999999999,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.35094463,-97.67642182,1400 E RUNDBERG LN,450000.0,99013.08561981987,no_change,99013.08561981987,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.42730326,-97.75944507,12000 JOLLYVILE RD,40000.0,110559.21795117574,no_change,110559.21795117574,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.25855155,-97.70467567,3200 GONZALES ST,40000.0,86794.34146645146,no_change,86794.34146645146,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.21920357,-97.75757918,500 E BEN WHITE BLVD,250000.0,119687.8827325446,increase_enforcement,90962.7908767339,28725.091855810708,0.24000000000000002,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.35275856,-97.70641308,8400 N LAMAR BLVD,260000.0,119234.44397383169,increase_enforcement,91810.5218598504,27423.922113981287,0.22999999999999998,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.22283479,-97.86263244,ABILENE TRL & CONVICT HILL RD,40000.0,100531.91474100013,no_change,100531.91474100013,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.41750636,-97.69923494,2300 W PARMER LN,40000.0,111908.93469567235,reduce_speed_limit,91765.32645045134,20143.60824522101,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.22546304,-97.77006439,4100 S 1ST ST,40000.0,102114.78162501843,no_change,102114.78162501843,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.26997478,-97.74594246,GUADALUPE ST & W 7TH ST,40000.0,104424.99736668465,no_change,104424.99736668465,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.22963479,-97.78853245,W BEN WHITE BLVD SVRD EB BLVD & MENCHACA RD,40000.0,143804.76326175028,no_change,143804.76326175028,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.36150476,-97.72573246,OHLEN RD & WEYBURN DR,20000.0,95719.67248064357,no_change,95719.67248064357,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.34892468,-97.67650528,9200 CAMERON RD,290000.0,121486.05677948354,no_change,121486.05677948354,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.38188412,-97.77299416,8200 N STATE HIGHWAY 360,40000.0,147372.91147837695,reduce_speed_limit,120845.7874122691,26527.12406610785,0.18,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.27203478,-97.73867246,SAN JACINTO BLVD & E 11TH ST,100000.0,104497.41289370296,no_change,104497.41289370296,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.29027194,-97.75177678,1600 N LAMAR BLVD,40000.0,94026.93554494155,no_change,94026.93554494155,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.46201493,-97.79239221,LAKECREEK PKWY & N US 183 SVRD,80000.0,137007.55551141014,increase_enforcement,109606.04440912812,27401.51110228202,0.19999999999999993,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.28413771,-97.74296289,2100 SAN ANTONIO ST,200000.0,71209.67011810839,no_change,71209.67011810839,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.37165684,-97.78569787,N CAPITAL OF TEXAS HWY & LAKEWOOD DR,440000.0,117319.92408473244,increase_enforcement,87989.94306354933,29329.981021183106,0.24999999999999997,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected.
30.238742,-97.71959841,ELMONT DR & S PLEASANT VALLEY RD,3200000.0,93291.26096328825,no_change,93291.26096328825,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.41580075,-97.74622841,11600 N US 183,20000.0,76862.95183187601,no_change,76862.95183187601,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.34485223,-97.7143392,8200 N LAMAR BLVD SB BLVD,20000.0,106724.31133064027,increase_enforcement,80043.2334979802,26681.07783266007,0.25000000000000006,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected.
30.23540478,-97.72734247,WILLOW CREEK DR & WOODLAWN AVE,270000.0,50685.09082214623,no_change,50685.09082214623,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.24075473,-97.75269247,S CONGRESS AVE & E OLTORF ST,40000.0,73095.95742138257,no_change,73095.95742138257,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.39092937,-97.68225366,N LAMAR BLVD & OAKBROOK DR,20000.0,79327.05006654335,increase_enforcement,59495.287549907516,19831.762516635834,0.24999999999999994,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected.
30.25618013,-97.7017574,3500 E 7TH ST,20000.0,76599.8143264376,no_change,76599.8143264376,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.4133107,-97.65299181,E HOWARD LN & CENTER LAKE DR,80000.0,113786.79252694825,no_change,113786.79252694825,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.19692203,-97.76074523,1801 E STASSNEY LN,40000.0,120409.05710607981,no_change,120409.05710607981,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.33235364,-97.70441194,6500 N IH 35,60000.0,102916.75532334264,reduce_speed_limit,84391.73936514098,18525.015958201664,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Work zone context detected. Higher-speed environment detected."
30.3368105,-97.71230805,400 W ST JOHNS AVE,60000.0,99306.81362076712,no_change,99306.81362076712,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.26136521,-97.7374525,700 E CESAR CHAVEZ ST,270000.0,270343.64036161406,increase_enforcement,210868.039482059,59475.60087955507,0.21999999999999992,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.26337679,-97.74460196,CONGRESS AVE & W CESAR CHAVEZ ST,220000.0,104073.71432305568,increase_enforcement,82218.234315214,21855.48000784169,0.20999999999999996,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.36552273,-97.71814895,8700 N RESEARCH BLVD,40000.0,110171.59880631095,reduce_speed_limit,90340.71102117498,19830.887785135972,0.18,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.2675944,-97.77890026,1600 S LOOP 1,40000.0,119251.36138769823,reduce_speed_limit,97786.11633791255,21465.245049785677,0.17999999999999997,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.32134477,-97.71352247,5700 AIRPORT BLVD,270000.0,98844.72435083207,no_change,98844.72435083207,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.33280042,-97.68702048,736 E STATE HIGHWAY 183,270000.0,152626.88045733425,increase_enforcement,115996.42914757403,36630.45130976022,0.24,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.23150845,-97.7904691,2100 W STATE HIGHWAY 290,40000.0,104305.7815049367,increase_enforcement,74057.10486850506,30248.676636431643,0.29,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.19017952,-97.77016959,E WILLIAM CANNON DR & S IH 35 SVRD,100000.0,121172.79266873884,increase_enforcement,88456.13864817935,32716.654020559494,0.2700000000000001,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected.
30.24369172,-97.78231519,S LAMAR BLVD SB BLVD & BARTON SKWY,60000.0,103885.06388879122,increase_enforcement,77913.79791659341,25971.265972197813,0.25000000000000006,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected.
30.34775409,-97.70315619,100 W POWELL LN,60000.0,84641.8336276685,no_change,84641.8336276685,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.32346808,-97.72389808,W KOENIG LN & GUADALUPE ST,220000.0,107862.78879549656,increase_enforcement,84132.97526048732,23729.813535009234,0.21999999999999992,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.34369616,-97.75304032,5800 BALCONES DR,20000.0,115011.75442707629,no_change,115011.75442707629,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.17295321,-97.78529538,S CONGRESS AVE & RALPH ABLANEDO DR,40000.0,124107.21765614166,increase_enforcement,96803.6297717905,27303.58788435116,0.21999999999999997,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.29193797,-97.7889065,3400 REDBUD TRL,770000.0,83393.96786163017,no_change,83393.96786163017,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.41923754,-97.7464935,11700 US 183 SVRD,20000.0,110204.59385557006,reduce_speed_limit,90367.76696156745,19836.826894002603,0.17999999999999994,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.40654927,-97.85211704,11500 FOUR POINTS DR,270000.0,126921.1772830646,increase_enforcement,98998.51828079039,27922.659002274202,0.21999999999999995,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.42557647,-97.7528189,N STATE HIGHWAY 183 SVRD & RIATA TRACE PKWY,20000.0,110248.55989379421,reduce_speed_limit,90403.81911291127,19844.740780882945,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.41892971,-97.74681988,11600 RESEARCH BLVD,20000.0,108471.96204680848,reduce_speed_limit,88947.00887838296,19524.95316842552,0.17999999999999994,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.41904077,-97.74732411,11700 US 183 SVRD,260000.0,150563.70728224135,increase_enforcement,114428.41753450343,36135.289747737916,0.23999999999999996,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.17296338,-97.81936442,SLAUGHTER LN & SILK OAK DR,400000.0,151066.3750312848,no_change,151066.3750312848,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.1568748,-97.72991247,MCKINNEY FALLS PKWY & COLTON BLUFF SPRINGS RD,40000.0,105229.81439237598,no_change,105229.81439237598,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.3578176,-97.67154467,S DESSAU RD & E MEADOWMEAR DR,270000.0,150194.27344677947,no_change,150194.27344677947,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.34091234,-97.5913455,E US 290 SVRD & N STATE HIGHWAY 130 SVRD,40000.0,157685.00011451618,increase_enforcement,119840.6000870323,37844.400027483876,0.23999999999999996,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.28673109,-97.67274909,5400 E MARTIN LUTHER KING JR BLVD,60000.0,122732.48856244168,increase_enforcement,93276.69130745568,29455.797254986,0.23999999999999996,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.15777093,-97.80038585,10701 S 1ST ST,520000.0,150206.68645015793,no_change,150206.68645015793,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.33558535,-97.66997416,8300 CROSS PARK DR,60000.0,146806.277026355,no_change,146806.277026355,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.21533855,-97.75202691,5300 S IH 35,40000.0,149703.73445685508,reduce_speed_limit,122757.06225462117,26946.67220223391,0.17999999999999997,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.19934747,-97.79364585,W WILLIAM CANNON DR & EMERALD FOREST DR,40000.0,118023.91777282748,no_change,118023.91777282748,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.26390595,-97.72019447,2005 E 9TH ST,20000.0,88576.85345286097,no_change,88576.85345286097,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.38352387,-97.72418034,RUTLAND DR & BURNET LN,20000.0,104921.32705560767,no_change,104921.32705560767,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected. Higher-speed environment detected.
30.33917999,-97.70010376,E STATE HIGHWAY 183 SVRD & N IH 35 SVRD,220000.0,122268.95555611818,reduce_speed_limit,100260.54355601691,22008.412000101263,0.17999999999999994,"Reduces severity, especially in higher-speed environments and where VRUs are present. Work zone context detected. Nighttime conditions detected. Higher-speed environment detected."
30.36545476,-97.72121246,HEARTHSIDE DR & PUTNAM DR,20000.0,66184.71202387921,no_change,66184.71202387921,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.22691551,-97.79019506,4500 MENCHACA RD,3520000.0,688967.6860683619,no_change,688967.6860683619,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Pedestrian involvement detected. Fatality flag increases priority for higher-impact interventions. Nighttime conditions detected.
30.27060097,-97.73284165,1100 N IH 35,250000.0,81024.61260473887,reduce_speed_limit,66440.18233588588,14584.430268852986,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Nighttime conditions detected. Higher-speed environment detected."
30.3563496,-97.73082616,7900 BURNET RD,40000.0,64877.662364676056,no_change,64877.662364676056,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected. Higher-speed environment detected.
30.19818958,-97.76430855,6100 S IH 35,3520000.0,3332604.6534302747,increase_enforcement,2366149.3039354947,966455.34949478,0.2900000000000001,Compliance-focused action; strongest in higher-speed or nighttime contexts. Pedestrian involvement detected. Fatality flag increases priority for higher-impact interventions. Nighttime conditions detected. Higher-speed environment detected.
30.23252192,-97.75836948,S CONGRESS AVE & LA VISTA ST,270000.0,541838.9875933367,no_change,541838.9875933367,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Pedestrian involvement detected. Higher-speed environment detected.
30.19599164,-97.76608013,6300 S IH 35,40000.0,119103.63261552644,reduce_speed_limit,97664.97874473169,21438.653870794747,0.1799999999999999,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.34379832,-97.70501273,200 W STATE HIGHWAY 183,100000.0,104437.77204113938,reduce_speed_limit,85638.9730737343,18798.798967405077,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.23255311,-97.79261842,2400 W BEN WHITE BLVD,270000.0,156203.70367680694,increase_enforcement,120276.85183114135,35926.85184566559,0.22999999999999995,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.29146325,-97.76035915,2400 N LOOP 1,100000.0,120671.19349732142,reduce_speed_limit,98950.37866780357,21720.814829517854,0.18,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.22101479,-97.69505248,E RIVERSIDE DR & YELLOW JACKET LN,60000.0,151531.73348355983,no_change,151531.73348355983,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.24988327,-97.73875601,E RIVERSIDE DR & PARK PLZ PL,500000.0,108382.9641851414,no_change,108382.9641851414,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.28575414,-97.7640608,1500 N LOOP 1,270000.0,156859.74662220542,increase_enforcement,119213.40743287612,37646.3391893293,0.24,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.34630529,-97.70982725,500 W US 183,310000.0,121278.44000300734,reduce_speed_limit,99448.32080246603,21830.119200541318,0.17999999999999997,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.25028693,-97.75483677,S 1ST ST & PARKING LOT,220000.0,98926.27620305892,no_change,98926.27620305892,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.33852476,-97.69256247,CLOCK TOWER DR & NORWOOD PARK BLVD,470000.0,94044.0111522449,no_change,94044.0111522449,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.36874492,-97.69390355,10000 N LAMAR BLVD,20000.0,118338.32971423518,increase_enforcement,92303.89717710344,26034.43253713174,0.22,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.17249238,-97.78250588,9300 S IH 35,40000.0,162250.7291292374,increase_enforcement,123310.55413822044,38940.174991016975,0.23999999999999996,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.21847507,-97.6909343,E STATE HIGHWAY 71 SVRD & E RIVERSIDE DR,20000.0,107942.9390788731,reduce_speed_limit,88513.21004467594,19429.729034197153,0.17999999999999997,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.48008311,-97.79768391,11200 LAKELINE BLVD,40000.0,97588.04919269014,no_change,97588.04919269014,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.22214391,-97.67648113,1500 E STATE HIGHWAY 71,20000.0,106877.80095098507,reduce_speed_limit,87639.79677980776,19238.00417117731,0.17999999999999997,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.26141478,-97.71723247,E 7TH ST & WEBBERVILLE RD,220000.0,90486.86155963241,no_change,90486.86155963241,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.19209664,-97.69846433,7500 BURLESON RD,80000.0,142503.47756262604,no_change,142503.47756262604,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected. Higher-speed environment detected.
30.29122135,-97.62800294,DECKER LN & LOYOLA LN,140000.0,144229.96669754028,increase_enforcement,102403.27635525359,41826.69034228669,0.29000000000000004,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.36278355,-97.66839909,10400 DESSAU RD,20000.0,76113.03752852761,no_change,76113.03752852761,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.36838726,-97.61333752,E PARMER LN & HARRIS BRANCH PKWY,80000.0,133130.60929299294,increase_enforcement,94522.73259802499,38607.876694967956,0.29000000000000004,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.25744558,-97.73716683,HOLLY ST & N IH 35 SVRD,40000.0,102312.84767582155,increase_enforcement,74688.37880334974,27624.468872471814,0.26999999999999996,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected.
30.21434585,-97.78223837,810 EMERALD WOOD DR,250000.0,36321.95069011988,no_change,36321.95069011988,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.45434961,-97.82682507,11500 N RR 620,20000.0,63441.70241430442,no_change,63441.70241430442,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected. Higher-speed environment detected.
30.21308739,-97.72134694,E STATE HIGHWAY 71 SVRD & ALVIN DEVANE BLVD,270000.0,127267.94122708726,increase_enforcement,90360.23827123195,36907.702955855304,0.29,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.26870478,-97.74520246,LAVACA ST & W 6TH ST,270000.0,255369.61812458973,no_change,255369.61812458973,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
