ID,Crash ID,crash_fatal_fl,case_id,rpt_block_num,rpt_street_name,rpt_street_sfx,crash_speed_limit,road_constr_zone_fl,latitude,longitude,crash_sev_id,sus_serious_injry_cnt,nonincap_injry_cnt,poss_injry_cnt,non_injry_cnt,unkn_injry_cnt,tot_injry_cnt,death_cnt,units_involved,point,motor_vehicle_death_count,motor_vehicle_serious_injury_count,bicycle_death_count,bicycle_serious_injury_count,pedestrian_death_count,pedestrian_serious_injury_count,motorcycle_death_count,motorcycle_serious_injury_count,other_death_count,other_serious_injury_count,onsys_fl,private_dr_fl,micromobility_serious_injury_count,micromobility_death_count,Crash timestamp (US/Central),Crash_year,Crash timestamp,Is deleted,Is temporary record,Law enforcement fatality count,Reported street prefix,Estimated Maximum Comprehensive Cost,Estimated Total Comprehensive Cost,Location ID,Location group,Address
1776461,20946809,FALSE,252180678,10600,ANDERSON MILL RD,,45,FALSE,30.4468532,-97.81180563,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.81180563 30.4468532),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/6/2025 12:20,2025,8/6/2025 17:20,FALSE,FALSE,0,,20000,60000,AC183B26D4,1,10600 ANDERSON MILL RD
1775200,20937654,FALSE,251830799,4619,183,HWY,55,FALSE,30.18290479,-97.68774248,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.68774248 30.18290479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,7/2/2025 14:55,2025,7/2/2025 19:55,FALSE,FALSE,0,,20000,40000,8AE6A5D69B,1,S 183 HWY & E BURLESON RD
1776992,20948562,FALSE,252191295,1900,AIRPORT COMMERCE,DR,40,FALSE,30.22067176,-97.69202,2,0,1,0,0,1,1,0,Bicycle & Motor vehicle – other,POINT (-97.69202 30.22067176),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/7/2025 19:00,2025,8/8/2025 0:00,FALSE,FALSE,0,,250000,270000,BD13EA7F98,1,1900 AIRPORT COMMERCE DR
1776454,20946799,FALSE,252010421,1900,IH 35,,60,FALSE,30.23747536,-97.73906847,3,0,0,2,1,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.73906847 30.23747536),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,7/20/2025 6:28,2025,7/20/2025 11:28,FALSE,FALSE,0,,200000,420000,6D0CD4E4811,2,1900 S IH 35
1775467,20941901,FALSE,252140920,3200,REDBUD TRL,TRL,25,FALSE,30.29157029,-97.7851812,2,0,3,0,0,0,3,0,Large passenger vehicle & Passenger car,POINT (-97.7851812 30.29157029),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/2/2025 15:34,2025,8/2/2025 20:34,FALSE,FALSE,0,,250000,750000,CE4F177097,1,3200 REDBUD TRL
1774757,20926993,FALSE,251981365,2100,N MOPAC EXPY SB,EXPY,65,FALSE,30.28853665,-97.76225953,2,0,1,0,2,0,1,0,Passenger car,POINT (-97.76225953 30.28853665),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,7/17/2025 21:40,2025,7/18/2025 2:40,FALSE,FALSE,0,,250000,290000,DD279AC5730,2,2100 N LOCAL ROAD 1
1776317,20943244,FALSE,252160954,,W PARMWRN MOPAC EXPY SVRD,,-1,FALSE,30.42064422,-97.70488412,1,1,0,0,2,0,1,0,Motorcycle & Passenger car,POINT (-97.70488412 30.42064422),0,0,0,0,0,0,0,1,0,0,TRUE,FALSE,0,0,8/4/2025 16:51,2025,8/4/2025 21:51,FALSE,FALSE,0,,3000000,3040000,4473439B5A,1,W PARMWRN MOPAC EXPY SVRD & W PARMWRN MOPAC EXPY SVRD
1776882,20953035,FALSE,250811368,5205,SPRING MEADOW,RD,25,FALSE,30.19724957,-97.73598105,0,0,0,0,0,0,0,0,Large passenger vehicle,POINT (-97.73598105 30.19724957),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,3/22/2025 20:38,2025,3/23/2025 1:38,FALSE,FALSE,0,,20000,20000,73FA8881ED,1,5205 SPRING MEADOW RD
1776775,20951867,FALSE,252230328,1500,BEN WHITE BLVD,,70,FALSE,30.21548479,-97.75081388,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.75081388 30.21548479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/11/2025 7:20,2025,8/11/2025 12:20,FALSE,FALSE,0,,20000,60000,960181FAE1,1,1500 E BEN WHITE BLVD
1776768,20951854,FALSE,252220143,8430,BURNET LN,,45,FALSE,30.3652962,-97.7284296,0,0,0,0,0,1,0,0,Large passenger vehicle,POINT (-97.7284296 30.3652962),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/10/2025 1:30,2025,8/10/2025 6:30,FALSE,FALSE,0,,20000,20000,AA7729AE83,1,8430 BURNET LN
1775483,20941957,FALSE,252160432,11600,RESEARCH BLVD SB,,65,TRUE,30.41872719,-97.74725034,5,0,0,0,2,0,0,0,Large passenger vehicle,POINT (-97.74725034 30.41872719),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/4/2025 9:05,2025,8/4/2025 14:05,FALSE,FALSE,0,,20000,40000,CAD62F6CAA,1,11600 RESEARCH BLVD SB
1775024,20935673,FALSE,252111056,1900,S US 183 HWY,HWY,55,FALSE,30.21768654,-97.68343962,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.68343962 30.21768654),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,7/30/2025 17:20,2025,7/30/2025 22:20,FALSE,FALSE,0,,20000,40000,0D1FD250C36,1,S US 183 & E RIVERSIDE DR
1777204,20958951,FALSE,252260414,110,WILLIAM CANNON,,45,FALSE,30.19292479,-97.77821246,2,0,1,0,2,0,1,0,Large passenger vehicle,POINT (-97.77821246 30.19292479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/14/2025 8:30,2025,8/14/2025 13:30,FALSE,FALSE,0,,250000,290000,99993CD771,1,110 E WILLIAM CANNON
1778019,20971815,FALSE,252321486,100,E SLAUGHTER LN,,35,FALSE,30.16717883,-97.78582316,3,0,0,2,1,1,2,0,Large passenger vehicle & Passenger car,POINT (-97.78582316 30.16717883),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/20/2025 21:57,2025,8/21/2025 2:57,FALSE,FALSE,0,,200000,440000,7803D147E9,1,100 E SLAUGHTER LN
1775299,20937695,FALSE,252101440,6600,N US 183 HWY SB,,75,FALSE,30.30686109,-97.6609103,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.6609103 30.30686109),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,7/29/2025 21:51,2025,7/30/2025 2:51,FALSE,FALSE,0,,20000,20000,50DB8DE0307,2,6600 US 183
1774847,20930979,FALSE,252030746,9700,RM 620,,55,FALSE,30.43660053,-97.83906055,5,0,0,0,5,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.83906055 30.43660053),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,7/22/2025 16:47,2025,7/22/2025 21:47,FALSE,FALSE,0,,20000,100000,407E8AF2121,1,9700 N RM 620
1777263,20955058,FALSE,250270376,1199,AIRPORT BLVD,BLVD,40,FALSE,30.27629471,-97.69991395,3,0,0,1,1,0,1,0,Large passenger vehicle & Other/Unknown,POINT (-97.69991395 30.27629471),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/27/2025 8:31,2025,1/27/2025 14:31,FALSE,FALSE,0,,200000,220000,D29386C159,1,1199 AIRPORT BLVD
1776841,20952308,FALSE,,,NOT REPORTED,,70,FALSE,30.37436184,-97.7285631,5,0,0,0,2,0,0,0,Large passenger vehicle & Motor vehicle – other,POINT (-97.7285631 30.37436184),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,7/24/2025 17:37,2025,7/24/2025 22:37,FALSE,FALSE,0,,20000,40000,FEF1750885D,2,US 183
1777531,20964454,FALSE,252271280,8201,CONGAREE ST,ST,45,FALSE,30.1763962,-97.78421337,2,0,2,0,0,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.78421337 30.1763962),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/15/2025 17:58,2025,8/15/2025 22:58,FALSE,FALSE,0,,250000,500000,E3D5C6ECCF,1,8201 S CONGAREE ST
1776862,20952728,FALSE,251460542,3100,SCOFIELD RIDGE PKWY,,40,FALSE,30.43063084,-97.70079337,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.70079337 30.43063084),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,5/26/2025 10:15,2025,5/26/2025 15:15,FALSE,FALSE,0,,20000,20000,B5F6CE2DD8,1,SCOFIELD RIDGE PKWY & LOOP 1 SVRD
1777324,20960472,FALSE,252201505,5700,NUCKOLS CROSSING RD,RD,35,FALSE,30.19208393,-97.73959302,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.73959302 30.19208393),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/8/2025 21:30,2025,8/9/2025 2:30,FALSE,FALSE,0,,20000,20000,1C4F67C118,1,5700 NUCKOLS CROSSING RD
1776749,20951249,FALSE,2507-0279,3000,GUADALUPE,ST,35,FALSE,30.29787477,-97.74123246,2,0,1,0,1,0,1,0,Passenger car,POINT (-97.74123246 30.29787477),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,7/28/2025 18:07,2025,7/28/2025 23:07,FALSE,FALSE,0,,250000,270000,9C9E407009,1,GUADALUPE ST & W 31ST ST
1777023,20954294,TRUE,252230870,700,WILLIAM CANNON,DR,40,FALSE,30.19708517,-97.78790307,4,2,0,0,0,0,2,1,Large passenger vehicle & Passenger car & Pedestrian,POINT (-97.78790307 30.19708517),1,1,0,0,0,1,0,0,0,0,FALSE,FALSE,0,0,8/11/2025 14:37,2025,8/11/2025 19:37,FALSE,FALSE,1,,3500000,9500000,784D6606D5,1,W WILLIAM CANNON DR & S FIRST ST
1775291,20937651,FALSE,252120596,1100,SLAUGHTER LN,,35,FALSE,30.15979267,-97.77641908,1,1,0,0,3,0,1,0,Large passenger vehicle,POINT (-97.77641908 30.15979267),0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,7/31/2025 11:39,2025,7/31/2025 16:39,FALSE,FALSE,0,,3000000,3060000,45CBDD3233,1,1100 E SLAUGHTER LN
1776934,20954543,FALSE,250850486,5100,MANCHACA RD,,40,FALSE,30.2208614,-97.79412001,3,0,0,1,1,0,1,0,Bicycle & Passenger car,POINT (-97.79412001 30.2208614),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,3/26/2025 9:54,2025,3/26/2025 14:54,FALSE,FALSE,0,,200000,220000,D1C10BCA8D,1,MANCHACA RD & JONES RD
1778070,20972789,FALSE,252331294,2100,S 1ST ST,,35,FALSE,30.24447478,-97.75769246,2,0,1,0,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.75769246 30.24447478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/21/2025 18:34,2025,8/21/2025 23:34,FALSE,FALSE,0,,250000,270000,8BC2A21E38,1,S 1ST ST & W LIVE OAK ST
1777731,20967511,FALSE,252310430,12900,NOT REPORTED,HWY,65,TRUE,30.43633679,-97.77348379,2,0,1,0,0,0,1,0,Passenger car,POINT (-97.77348379 30.43633679),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/19/2025 9:25,2025,8/19/2025 14:25,FALSE,FALSE,0,,250000,250000,757C93970B2,2,12900 N US 183
1777329,20960480,FALSE,252261083,525,W SLAUGHTER LN,,40,FALSE,30.17236202,-97.79954183,2,0,1,0,1,0,1,0,Passenger car,POINT (-97.79954183 30.17236202),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/14/2025 17:06,2025,8/14/2025 22:06,FALSE,FALSE,0,,250000,270000,644AF55CFC,1,W SLAUGHTER LN & N S 1ST ST
1777280,20958766,FALSE,252241279,2900,2900 IH 35 NB,,55,FALSE,30.24767443,-97.73522609,2,0,1,0,1,0,1,0,Passenger car,POINT (-97.73522609 30.24767443),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/12/2025 20:59,2025,8/13/2025 1:59,FALSE,FALSE,0,,250000,270000,83405791792,2,2900 IH 35
1776957,20954906,FALSE,251450496,,N FM 620 RD NB,RD,65,FALSE,30.47677474,-97.76508245,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.76508245 30.47677474),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,5/25/2025 8:10,2025,5/25/2025 13:10,FALSE,FALSE,0,,20000,40000,1BB4490DD8,1,N FM 620 RD NB RD & W PARMER LN
1778053,20972727,FALSE,252050001,0,E US 290 HWY SVRD EB,HWY,60,FALSE,30.32273977,-97.70453747,3,0,0,2,0,0,2,0,Passenger car,POINT (-97.70453747 30.32273977),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,7/24/2025 0:00,2025,7/24/2025 5:00,FALSE,FALSE,0,,200000,400000,733A1E0658,1,E US 290 HWY SVRD EB HWY & E ANDERSON EB TO 290 WB RAMP BLVD
1776600,20948857,FALSE,252200385,,CAMERON RD,,-1,FALSE,30.33224476,-97.68667247,2,0,1,0,4,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.68667247 30.33224476),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/8/2025 7:04,2025,8/8/2025 12:04,FALSE,FALSE,0,,250000,330000,18DB893A66,1,CAMERON RD & E ANDERSON LN SVRD EB
1776293,20930078,FALSE,252081016,1000,BARTON SPRINGS,RD,35,FALSE,30.26007021,-97.75468839,3,0,0,1,3,0,1,0,E-scooter & Passenger car,POINT (-97.75468839 30.26007021),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,7/27/2025 14:50,2025,7/27/2025 19:50,FALSE,FALSE,0,,200000,260000,4237DBE515,1,BARTON SPRINGS RD & CONVENTION CENTER
1777192,20958806,FALSE,252251520,4500,BURLESON RD,,45,FALSE,30.21504828,-97.73362995,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.73362995 30.21504828),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/13/2025 22:22,2025,8/14/2025 3:22,FALSE,FALSE,0,,20000,20000,78B0F6912A,1,4500 BURLESON RD
1775450,20941833,FALSE,251880732,1500,NOT REPORTED,,60,TRUE,,,5,0,0,0,1,0,0,0,Passenger car,,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,7/7/2025 12:47,2025,7/7/2025 17:47,FALSE,FALSE,0,,20000,20000,,,1500 S IH 35
1776859,20952692,FALSE,251391560,,BECKETT RD,,35,FALSE,30.2009848,-97.87089243,2,0,1,0,1,0,1,0,Passenger car,POINT (-97.87089243 30.2009848),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,5/19/2025 22:42,2025,5/20/2025 3:42,FALSE,FALSE,0,,250000,270000,6198FD24A0,1,BECKETT RD & W SLAUGHTER LN
1775132,20935619,FALSE,252110261,6000,E BEN WHITE BLVD WB,BLVD,65,FALSE,30.21356999,-97.72141223,2,0,1,0,1,0,1,0,Motor vehicle – other,POINT (-97.72141223 30.21356999),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,7/30/2025 6:23,2025,7/30/2025 11:23,FALSE,FALSE,0,,250000,270000,213220FF24A,2,6000 E STATE HIGHWAY 71
1777600,20964441,FALSE,252211327,,MOPAC SB TO RESEARCH SB RAMP,,65,FALSE,30.38069101,-97.73732382,3,0,0,1,2,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.73732382 30.38069101),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/9/2025 19:53,2025,8/10/2025 0:53,FALSE,FALSE,0,,200000,240000,F17D48F5ABE,2,LOCAL ROAD 1
1777072,20956378,FALSE,252240898,8200,CAMERON,RD,40,FALSE,30.33876688,-97.68237524,5,0,0,0,2,0,0,0,Large passenger vehicle,POINT (-97.68237524 30.33876688),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/12/2025 15:55,2025,8/12/2025 20:55,FALSE,FALSE,0,,20000,40000,10C010652B,1,CAMERON RD & PARK CENTER DR
1776902,20954293,FALSE,252211616,,NUECES ST,,25,FALSE,30.26781478,-97.74915246,0,0,0,0,2,2,0,0,Large passenger vehicle & Motor vehicle – other,POINT (-97.74915246 30.26781478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/9/2025 23:09,2025,8/10/2025 4:09,FALSE,FALSE,0,,20000,80000,1A4207CDBD,1,NUECES ST & 4TH ST
1778065,20972781,FALSE,252331082,,N IH 35 SVRD SB TO EAST RAMP,,45,FALSE,30.40805688,-97.67462612,3,0,0,1,2,0,1,0,Passenger car,POINT (-97.67462612 30.40805688),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/21/2025 16:30,2025,8/21/2025 21:30,FALSE,FALSE,0,,200000,240000,D2DAEC662E6,2,IH 35 & W PARMER LN
1776543,20946896,FALSE,252190046,12400,N IH 35 NB,,60,TRUE,30.40668986,-97.67478758,5,0,0,0,2,0,0,0,Large passenger vehicle,POINT (-97.67478758 30.40668986),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/7/2025 0:53,2025,8/7/2025 5:53,FALSE,FALSE,0,,20000,40000,3325CAD37C4,2,12400 N IH 35
1775144,20935699,FALSE,252120337,4000,SPICEWOOD SPRINGS RD,,35,FALSE,30.36751672,-97.75278349,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.75278349 30.36751672),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,7/31/2025 7:53,2025,7/31/2025 12:53,FALSE,FALSE,0,,20000,60000,3546A0BF7A,1,SPICEWOOD SPRINGS RD & GREENSLOPE DR
1776573,20948565,FALSE,252191088,7000,BURLESON RD,RD,40,FALSE,30.20116479,-97.70915247,2,0,1,1,0,0,2,0,Passenger car,POINT (-97.70915247 30.20116479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/7/2025 16:39,2025,8/7/2025 21:39,FALSE,FALSE,0,,250000,450000,6714B3BF4E,1,E BURLESON RD & S SMITH SCHOOL RD
1777607,20964498,FALSE,252150776,13381,N US 183 HWY SVRD NB,HWY,45,FALSE,30.44630779,-97.78868869,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.78868869 30.44630779),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/3/2025 13:03,2025,8/3/2025 18:03,FALSE,FALSE,0,,20000,20000,D02C33A94B,1,N US 183 SVRD & E ANDERSON MILL RD
1776964,20954996,FALSE,250291257,2100,WOODWARD ST,,45,FALSE,30.21554718,-97.74415593,2,0,1,0,1,0,1,0,Passenger car & Pedestrian,POINT (-97.74415593 30.21554718),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/29/2025 20:41,2025,1/30/2025 2:41,FALSE,FALSE,0,,250000,270000,C3A7087B3D,1,2100 WOODWARD ST
1778198,20972790,FALSE,252321429,2400,N MOPAC EXPY NB,EXPY,65,FALSE,30.29252901,-97.75971059,3,0,0,1,0,0,1,0,Motorcycle,POINT (-97.75971059 30.29252901),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/20/2025 21:20,2025,8/21/2025 2:20,FALSE,FALSE,0,,200000,200000,D9BF87B772B,2,2400 N LOOP 1
1776820,20950870,FALSE,252210753,5200,NORTH CAPITOL OF TEXAS HIGHWAY NB,,-1,FALSE,30.36207527,-97.79082587,3,0,0,1,2,0,1,0,Passenger car,POINT (-97.79082587 30.36207527),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/9/2025 12:57,2025,8/9/2025 17:57,FALSE,FALSE,0,,200000,240000,DCCEC8A2BCD,1,5200 NORTH CAPITOL OF TEXAS HIGHWAY NB
1777804,20968924,FALSE,252311549,1700,BLUFF SPRINGS,RD,35,FALSE,30.18898813,-97.76795402,5,0,0,0,1,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.76795402 30.18898813),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/19/2025 23:20,2025,8/20/2025 4:20,FALSE,FALSE,0,,20000,20000,58361EBAB2,1,BLUFF SPRINGS RD & E WILLIAM CANNON DR
1775392,20941946,FALSE,252150198,12400,N IH 35 NB,,70,FALSE,30.4001782,-97.67382377,3,0,0,1,6,0,1,0,Large passenger vehicle & Motor vehicle – other & Other/Unknown & Passenger car,POINT (-97.67382377 30.4001782),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/3/2025 2:32,2025,8/3/2025 7:32,FALSE,FALSE,0,,200000,320000,3BA23BB32F6,2,12400 N IH 35
1775211,20937697,FALSE,252130139,8900,S 1ST ST,,35,FALSE,30.1741048,-97.79891245,3,0,0,1,1,0,1,0,Passenger car,POINT (-97.79891245 30.1741048),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/1/2025 1:58,2025,8/1/2025 6:58,FALSE,FALSE,0,,200000,220000,A02F9FF2D3,1,S 1ST ST & W RALPH ABLANEDO DR
1777663,20966781,FALSE,252220625,,AIRPORT BLVD,,35,FALSE,30.26719874,-97.73400211,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.73400211 30.26719874),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/10/2025 12:05,2025,8/10/2025 17:05,FALSE,FALSE,0,,20000,20000,,,AIRPORT BLVD & E 1327 TO IH 35 NB RAMP
1774868,20931977,FALSE,252090433,6600,IH 35,HWY,55,TRUE,,,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,7/28/2025 8:55,2025,7/28/2025 13:55,FALSE,FALSE,0,,20000,40000,,,6600 N IH 35
1776926,20954472,FALSE,250840443,,BURNET ROAD,,-1,FALSE,30.35204904,-97.73335478,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.73335478 30.35204904),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,3/25/2025 9:21,2025,3/25/2025 14:21,FALSE,FALSE,0,,20000,40000,4BBBF35472,1,BURNET ROAD
1777473,20962629,FALSE,2508-0160,6600,NOT REPORTED,,65,FALSE,30.34539046,-97.69609369,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.69609369 30.34539046),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/16/2025 14:25,2025,8/16/2025 19:25,FALSE,FALSE,0,,20000,40000,411DA02BD97,2,6600 IH 35
1776968,20955063,FALSE,250271289,11700,METRIC,BLVD,-1,FALSE,30.39820452,-97.70456877,2,0,1,1,0,0,2,0,Passenger car,POINT (-97.70456877 30.39820452),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/27/2025 20:50,2025,1/28/2025 2:50,FALSE,FALSE,0,,250000,450000,83D94B7907,1,11700 METRIC BLVD
1777345,20960932,FALSE,252270354,11800,RESEARCH BLVD SB,,65,TRUE,30.42179978,-97.74791052,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.74791052 30.42179978),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/15/2025 6:44,2025,8/15/2025 11:44,FALSE,FALSE,0,,20000,40000,D7551904D1,1,11800 RESEARCH BLVD SB
1775003,20935560,FALSE,251860623,9000,SLAYTON DR,,25,FALSE,30.35769246,-97.69657715,5,0,0,0,1,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.69657715 30.35769246),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,7/5/2025 10:15,2025,7/5/2025 15:15,FALSE,FALSE,0,,20000,20000,365EB1641E,1,9000 SLAYTON DR
1777184,20958761,FALSE,252251257,4600,CAPITAL OF TEXAS SB,HWY,55,TRUE,30.34647689,-97.79924159,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.79924159 30.34647689),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/13/2025 19:00,2025,8/14/2025 0:00,FALSE,FALSE,0,,20000,60000,C124D6E4DA9,1,4600 N CAPITAL OF TEXAS SB HWY
1776421,20945043,FALSE,252170946,400,LAMAR,BLVD,35,FALSE,30.26204814,-97.75800056,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.75800056 30.26204814),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/5/2025 16:31,2025,8/5/2025 21:31,FALSE,FALSE,0,,20000,40000,304396F5B4,1,400 N LAMAR BLVD
1774788,20930129,FALSE,252090018,,W SLAUGHTER LN,,45,FALSE,30.20039354,-97.86518206,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.86518206 30.20039354),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,7/28/2025 0:15,2025,7/28/2025 5:15,FALSE,FALSE,0,,20000,20000,04EDDA7B6D,1,W SLAUGHTER LN & S LOOP 1
1777888,20968050,FALSE,2508-0199,1000,24TH,ST,35,FALSE,30.28827478,-97.74933246,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.74933246 30.28827478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/19/2025 14:47,2025,8/19/2025 19:47,FALSE,FALSE,0,,20000,40000,C7758B3073,1,W 24TH ST & W LEON ST
1777443,20960484,FALSE,252261097,11521,N FM 620 RD,,55,FALSE,30.45394601,-97.82730784,5,0,0,0,2,0,0,0,Large passenger vehicle,POINT (-97.82730784 30.45394601),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/14/2025 17:13,2025,8/14/2025 22:13,FALSE,FALSE,0,,20000,40000,FDC9C4BD0F1,1,11521 RR 620
1776364,20945041,FALSE,252170625,,DENSON DR,,-1,FALSE,30.32885477,-97.72043247,2,0,1,0,1,0,1,0,Passenger car,POINT (-97.72043247 30.32885477),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/5/2025 12:35,2025,8/5/2025 17:35,FALSE,FALSE,0,,250000,270000,86A115B4CD,1,DENSON DR & GUADALUPE ST
1775216,20937707,FALSE,252120757,9900,LAKE CREEK,PKWY,40,FALSE,30.4701638,-97.78997893,3,0,0,2,1,3,2,0,Large passenger vehicle & Passenger car,POINT (-97.78997893 30.4701638),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,7/31/2025 13:12,2025,7/31/2025 18:12,FALSE,FALSE,0,,200000,480000,54B46A6A39,1,9900 LAKE CREEK PKWY
1777449,20960934,FALSE,252270483,12400,N MOPAC EXPY SVRD SB,,45,FALSE,30.41998492,-97.70483455,2,0,2,0,0,1,2,0,Passenger car,POINT (-97.70483455 30.41998492),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/15/2025 8:40,2025,8/15/2025 13:40,FALSE,FALSE,0,,250000,520000,4473439B5A,1,12400 N MOPAC EXPY SVRD SB
1777915,20969674,FALSE,252320707,1400,N MOPAC EXPY SB,EXPY,65,FALSE,30.28600896,-97.76381825,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.76381825 30.28600896),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/20/2025 12:16,2025,8/20/2025 17:16,FALSE,FALSE,0,,20000,60000,708B17C013,1,1400 N MOPAC EXPY SB EXPY
